Date,Low,Open,Volume,High,Close,Adjusted Close
19-03-2001,7.460937976837158,7.5,257200,7.75,7.75,2.21944522857666
20-03-2001,7.4375,7.6875,228800,7.6875,7.5625,2.1657497882843018
21-03-2001,7.210937976837158,7.449219226837158,249600,7.550780773162842,7.5,2.147850275039673
22-03-2001,7.125,7.460937976837158,193200,7.460937976837158,7.191405773162842,2.0594749450683594
23-03-2001,7.15625,7.207030773162842,102800,7.363280773162842,7.324219226837158,2.0975091457366943
26-03-2001,7.324219226837158,7.363280773162842,308400,7.601562976837158,7.585937976837158,2.1724610328674316
27-03-2001,7.414062976837158,7.550780773162842,357200,7.601562976837158,7.601562976837158,2.1769354343414307
28-03-2001,7.574219226837158,7.625,222800,7.75,7.613280773162842,2.1802916526794434
29-03-2001,7.363280773162842,7.648437976837158,271200,7.648437976837158,7.363280773162842,2.108696460723877
30-03-2001,7.414062976837158,7.4375,93600,7.539062976837158,7.523437976837158,2.154561758041382
02-04-2001,7.425780773162842,7.539062976837158,78400,7.585937976837158,7.449219226837158,2.1333072185516357
03-04-2001,7.226562976837158,7.5,96400,7.550780773162842,7.226562976837158,2.0695433616638184
04-04-2001,7.226562976837158,7.226562976837158,53600,7.414062976837158,7.414062976837158,2.123239755630493
05-04-2001,7.375,7.425780773162842,77600,7.488280773162842,7.488280773162842,2.1444942951202393
06-04-2001,7.425780773162842,7.476562976837158,30400,7.488280773162842,7.4375,2.129951238632202
09-04-2001,7.425000190734863,7.474999904632568,77200,7.497499942779541,7.487500190734863,2.1442697048187256
10-04-2001,7.425000190734863,7.5,126000,7.574999809265137,7.474999904632568,2.140690565109253
11-04-2001,7.485000133514404,7.512499809265137,90000,7.599999904632568,7.599999904632568,2.176487445831299
12-04-2001,7.525000095367432,7.599999904632568,103200,7.612500190734863,7.612500190734863,2.1800665855407715
16-04-2001,7.574999809265137,7.625,122800,7.75,7.75,2.21944522857666
17-04-2001,7.675000190734863,7.775000095367432,164800,7.849999904632568,7.824999809265137,2.2409234046936035
18-04-2001,7.474999904632568,7.824999809265137,287600,7.824999809265137,7.574999809265137,2.169327735900879
19-04-2001,7.550000190734863,7.5625,47200,7.699999809265137,7.675000190734863,2.197967052459717
