Date,Low,Open,Volume,High,Close,Adjusted Close
29-01-2015,135.0,135.0,15,135.0,135.0,94.4925537109375
30-01-2015,135.0,135.0,0,135.0,135.0,94.4925537109375
02-02-2015,135.0,135.0,0,135.0,135.0,94.4925537109375
03-02-2015,135.0,135.0,0,135.0,135.0,94.4925537109375
04-02-2015,135.0,135.0,0,135.0,135.0,94.4925537109375
05-02-2015,135.0,135.0,0,135.0,135.0,94.4925537109375
06-02-2015,135.0,135.0,0,135.0,135.0,94.4925537109375
09-02-2015,135.0,135.0,0,135.0,135.0,94.4925537109375
10-02-2015,135.0,135.0,0,135.0,135.0,94.4925537109375
11-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
12-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
13-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
17-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
18-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
19-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
20-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
23-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
24-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
25-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
26-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
27-02-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
02-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
03-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
04-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
05-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
06-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
09-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
10-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
11-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
12-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
13-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
16-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
17-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
18-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
19-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
20-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
23-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
24-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
25-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
26-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
27-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
30-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
31-03-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
01-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
02-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
06-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
07-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
08-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
09-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
10-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
13-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
14-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
15-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
16-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
17-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
20-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
21-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
22-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
23-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
24-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
27-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
28-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
29-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
30-04-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
01-05-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
04-05-2015,135.0,135.0,0,135.0,135.0,95.73356628417969
